mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
pelog_alternating,Pelog,Alternating,154,7.151746,749.597106,0.015384,0.117802,0.458807,872.224102,0.016920,0.163925,0.504611
pelog_alternating,Pelog,Alternating,155,7.198186,719.664494,0.014664,0.106544,0.437327,874.767407,0.016975,0.164882,0.506265
pelog_alternating,Pelog,Alternating,156,7.244626,1070.966716,0.018814,0.238678,0.561084,872.317480,0.016891,0.163961,0.503733
pelog_alternating,Pelog,Alternating,157,7.291066,733.476422,0.023926,0.111739,0.713552,856.726765,0.016649,0.158096,0.496518
pelog_alternating,Pelog,Alternating,158,7.337506,623.521690,0.023805,0.070382,0.709945,858.825009,0.016617,0.158886,0.495578
pelog_alternating,Pelog,Alternating,159,7.383946,603.535967,0.020369,0.062865,0.607472,864.263667,0.016623,0.160931,0.495763
pelog_alternating,Pelog,Alternating,160,7.430385,591.659532,0.017114,0.058398,0.510397,870.051421,0.016673,0.163108,0.497238
pelog_alternating,Pelog,Alternating,161,7.476825,1051.649168,0.015641,0.231412,0.466468,871.958760,0.016828,0.163826,0.501856
pelog_alternating,Pelog,Alternating,162,7.523265,1402.053850,0.014589,0.363208,0.435087,813.414479,0.016831,0.141806,0.501966
pelog_alternating,Pelog,Alternating,163,7.569705,752.371272,0.013092,0.118846,0.390440,870.246215,0.016913,0.163181,0.504411
pelog_alternating,Pelog,Alternating,164,7.616145,667.129678,0.012961,0.086784,0.386533,913.771477,0.016938,0.179552,0.505136
pelog_alternating,Pelog,Alternating,165,7.662585,632.097211,0.012581,0.073608,0.375208,929.580361,0.016833,0.185499,0.502013
pelog_alternating,Pelog,Alternating,166,7.709025,602.974867,0.012117,0.062654,0.361381,939.189884,0.016821,0.189113,0.501654
pelog_alternating,Pelog,Alternating,167,7.755465,922.876377,0.016567,0.182977,0.494085,928.399529,0.016527,0.185054,0.492888
pelog_alternating,Pelog,Alternating,168,7.801905,933.552014,0.018199,0.186992,0.542764,933.144951,0.015952,0.186839,0.475733
pelog_alternating,Pelog,Alternating,169,7.848345,890.237048,0.018319,0.170701,0.546345,954.134919,0.015792,0.194734,0.470969
pelog_alternating,Pelog,Alternating,170,7.894785,836.312666,0.019371,0.150418,0.577711,955.555920,0.016025,0.195269,0.477932
pelog_alternating,Pelog,Alternating,171,7.941224,782.100680,0.017378,0.130028,0.518257,956.022310,0.016276,0.195444,0.485403
pelog_alternating,Pelog,Alternating,172,7.987664,2011.884312,0.017835,0.592581,0.531901,933.115051,0.016403,0.186828,0.489186
pelog_alternating,Pelog,Alternating,173,8.034104,1697.768466,0.016026,0.474434,0.477963,891.801664,0.016451,0.171289,0.490618
pelog_alternating,Pelog,Alternating,174,8.080544,1065.774793,0.013290,0.236725,0.396349,932.914328,0.016535,0.186753,0.493134
pelog_alternating,Pelog,Alternating,175,8.126984,911.854943,0.014423,0.178832,0.430139,942.435453,0.016597,0.190334,0.494969
pelog_alternating,Pelog,Alternating,176,8.173424,855.159633,0.012935,0.157507,0.385764,945.621343,0.016615,0.191532,0.495524
pelog_alternating,Pelog,Alternating,177,8.219864,828.384853,0.012422,0.147436,0.370462,946.315920,0.016630,0.191793,0.495958
pelog_alternating,Pelog,Alternating,178,8.266304,1043.321051,0.020610,0.228279,0.614648,931.055691,0.016416,0.186053,0.489590
pelog_alternating,Pelog,Alternating,179,8.312744,631.955989,0.025039,0.073554,0.746742,915.538758,0.016163,0.180217,0.482023
pelog_alternating,Pelog,Alternating,180,8.359184,600.987323,0.022124,0.061906,0.659818,915.271696,0.015975,0.180117,0.476424
pelog_alternating,Pelog,Alternating,181,8.405624,593.503988,0.018178,0.059092,0.542118,915.533676,0.015743,0.180215,0.469513
pelog_alternating,Pelog,Alternating,182,8.452063,575.786112,0.015549,0.052427,0.463727,916.287825,0.015636,0.180499,0.466323
pelog_alternating,Pelog,Alternating,183,8.498503,1574.624565,0.014779,0.428116,0.440764,852.901680,0.015495,0.156658,0.462128
pelog_alternating,Pelog,Alternating,184,8.544943,857.552161,0.014192,0.158407,0.423243,804.435560,0.015429,0.138428,0.460155
pelog_alternating,Pelog,Alternating,185,8.591383,695.815016,0.012953,0.097573,0.386294,876.399005,0.015537,0.165496,0.463372
pelog_alternating,Pelog,Alternating,186,8.637823,616.866418,0.012408,0.067879,0.370061,878.232731,0.015582,0.166185,0.464700
pelog_alternating,Pelog,Alternating,187,8.684263,617.671785,0.012297,0.068182,0.366733,879.501588,0.015683,0.166663,0.467733
pelog_alternating,Pelog,Alternating,188,8.730703,623.213369,0.013125,0.070266,0.391431,876.133899,0.015788,0.165396,0.470866
pelog_alternating,Pelog,Alternating,189,8.777143,884.895794,0.014564,0.168692,0.434347,861.045869,0.015437,0.159721,0.460396
pelog_alternating,Pelog,Alternating,190,8.823583,841.552275,0.014737,0.152389,0.439501,885.362865,0.015010,0.168867,0.447651
pelog_alternating,Pelog,Alternating,191,8.870023,797.183658,0.015238,0.135701,0.454449,894.070138,0.015014,0.172142,0.447760
pelog_alternating,Pelog,Alternating,192,8.916463,744.161405,0.015022,0.115758,0.447998,895.068553,0.015270,0.172518,0.455394
