time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
304,152.000000,64.526012,86.500000,2,361.000000,56.610145,-0.768497
305,152.500000,57.323353,83.500000,2,169.000000,55.202349,1.013276
306,153.000000,55.888889,81.000000,2,144.000000,58.636697,0.953393
307,153.500000,49.117647,76.500000,2,36.000000,57.109135,-0.838155
308,154.000000,66.327586,87.000000,2,420.250000,56.960388,-0.763262
309,154.500000,56.888199,80.500000,2,169.000000,55.582610,1.021890
310,155.000000,56.579618,78.500000,2,169.000000,59.004167,0.892670
311,155.500000,49.000000,75.000000,2,36.000000,57.367949,-0.889824
312,156.000000,66.225434,86.500000,2,420.250000,57.224520,-0.743962
313,156.500000,58.146497,78.500000,2,210.250000,55.880025,0.975343
314,157.000000,56.171053,76.000000,2,169.000000,59.175206,0.848465
315,157.500000,49.857143,73.500000,2,49.000000,57.576955,-1.022500
316,158.000000,65.475904,83.000000,2,420.250000,57.130206,-0.869646
317,158.500000,58.234177,79.000000,2,210.250000,55.837662,1.374750
318,159.000000,55.912752,74.500000,2,169.000000,59.879705,1.431100
319,159.500000,49.708333,72.000000,2,49.000000,58.699861,-0.554399
320,160.000000,70.067358,96.500000,2,420.250000,58.770907,-0.503235
321,160.500000,59.576687,81.500000,2,182.250000,57.693392,1.599500
322,161.000000,58.589404,75.500000,2,182.250000,61.969908,1.266987
323,161.500000,50.525180,69.500000,2,36.000000,60.227366,-0.935391
324,162.000000,71.090909,99.000000,2,441.000000,60.099126,-0.750267
325,162.500000,61.354651,86.000000,2,210.250000,58.726833,1.152956
326,163.000000,58.935484,77.500000,2,182.250000,62.405037,0.982952
327,163.500000,51.727941,68.000000,2,56.250000,60.692738,-0.960446
328,164.000000,68.916201,89.500000,2,324.000000,60.484145,-0.650019
329,164.500000,62.529412,85.000000,2,169.000000,59.392701,0.916987
330,165.000000,60.311688,77.000000,2,144.000000,62.318118,0.693244
331,165.500000,53.478261,69.000000,2,36.000000,60.779189,-0.998876
332,166.000000,66.355030,84.500000,2,272.250000,60.320366,-0.908063
