time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
319,159.500000,67.664879,93.250000,4,162.250000,68.137815,-0.662816
320,160.000000,65.079051,63.250000,4,180.000000,67.904638,-0.554121
321,160.500000,65.171875,64.000000,4,180.000000,67.029572,-0.466846
322,161.000000,69.288660,77.600000,5,139.200000,66.970946,0.312913
323,161.500000,67.943396,88.333333,3,203.555556,67.655398,1.232593
324,162.000000,67.371747,67.250000,4,162.750000,69.436131,1.213409
325,162.500000,68.501312,76.200000,5,148.800000,70.082216,0.591203
326,163.000000,74.075540,69.500000,4,55.500000,70.618537,0.593486
327,163.500000,72.519084,87.333333,3,46.222222,71.269187,0.660028
328,164.000000,70.625000,42.666667,3,96.000000,71.938593,0.163687
329,164.500000,70.625000,42.666667,3,96.000000,71.596562,-0.368378
330,165.000000,71.848341,52.750000,4,100.000000,71.201836,-0.229726
331,165.500000,72.365385,69.333333,3,46.222222,71.137110,-0.032891
332,166.000000,70.545455,44.000000,3,96.000000,71.136054,-0.027153
333,166.500000,70.301370,48.666667,3,96.000000,71.082803,-0.201192
334,167.000000,70.619718,47.333333,3,96.000000,70.733670,-0.165282
335,167.500000,71.582090,67.000000,2,36.000000,70.752239,-0.091178
336,168.000000,70.619718,47.333333,3,96.000000,70.551314,-0.185988
337,168.500000,70.638298,47.000000,3,96.000000,70.380263,-0.184449
338,169.000000,69.296748,61.500000,4,72.187500,70.182417,-0.107049
339,169.500000,69.764463,80.666667,3,34.888889,70.166165,-0.006794
340,170.000000,70.592857,46.666667,3,104.222222,70.168828,0.047886
341,170.500000,70.538462,47.666667,3,104.222222,70.261938,-0.011166
342,171.000000,70.651613,51.666667,3,104.222222,70.146496,-0.040084
343,171.500000,69.762295,81.333333,3,34.888889,70.181770,0.025330
344,172.000000,69.187251,62.750000,4,72.187500,70.197155,-0.081239
345,172.500000,70.769231,47.666667,3,96.000000,70.019291,-0.082285
346,173.000000,70.615385,52.000000,3,96.000000,70.032586,0.070799
347,173.500000,69.762295,81.333333,3,34.888889,70.160889,-0.101983
348,174.000000,69.828767,48.666667,3,104.222222,69.828620,-0.057748
349,174.500000,69.828767,48.666667,3,104.222222,70.045392,0.333881
350,175.000000,69.107884,60.250000,4,78.250000,70.496382,0.726587
351,175.500000,71.699248,66.500000,2,36.000000,71.498567,0.645835
352,176.000000,72.017241,58.000000,4,75.000000,71.788052,0.414824
353,176.500000,74.839695,43.666667,3,96.000000,72.328214,0.556708
354,177.000000,71.276190,52.500000,4,52.000000,72.901468,0.473230
355,177.500000,71.808696,76.666667,3,24.888889,73.274673,-0.689786
356,178.000000,74.565517,48.333333,3,96.000000,71.521897,-1.058054
357,178.500000,73.883268,64.250000,4,72.187500,71.158565,-0.622536
358,179.000000,66.075812,69.250000,4,183.187500,70.276826,-1.050331
359,179.500000,69.459530,95.750000,4,154.000000,69.057902,-0.424295
360,180.000000,67.400000,67.500000,4,162.750000,69.428236,1.057352
361,180.500000,68.470899,75.600000,5,148.800000,71.172607,1.388204
362,181.000000,75.734940,55.333333,3,80.888889,72.204645,1.170669
363,181.500000,74.797665,85.666667,3,34.888889,73.513945,1.337905
364,182.000000,74.619718,47.333333,3,96.000000,74.880455,0.741379
365,182.500000,73.946502,60.750000,4,72.187500,74.996702,-0.021233
366,183.000000,75.303448,48.333333,3,96.222222,74.837989,-0.067717
367,183.500000,76.316176,68.000000,2,30.250000,74.861267,0.074543
368,184.000000,74.004098,61.000000,4,66.250000,74.987075,0.057559
369,184.500000,74.736111,48.000000,3,88.222222,74.976385,-0.237729
370,185.000000,74.575540,46.333333,3,88.222222,74.511617,-0.229669
371,185.500000,75.250000,72.000000,2,36.000000,74.517048,-0.016484
372,186.000000,73.992337,65.250000,4,66.250000,74.478649,-0.226049
373,186.500000,74.031250,64.000000,4,66.250000,74.064949,-0.669350
374,187.000000,74.544118,45.333333,3,88.222222,73.139949,-0.805245
375,187.500000,72.507042,71.000000,3,46.222222,72.454459,-0.675193
376,188.000000,70.625000,42.666667,3,96.000000,71.789562,-0.627805
377,188.500000,70.564885,43.666667,3,96.000000,71.198849,-0.488283
378,189.000000,70.706767,44.333333,3,96.000000,70.812996,-0.193772
379,189.500000,71.590551,63.500000,2,36.000000,70.811305,0.005439
380,190.000000,70.577778,45.000000,3,96.000000,70.823875,0.104112
381,190.500000,70.616541,44.333333,3,96.000000,71.019529,-0.004676
382,191.000000,70.627737,45.666667,3,96.000000,70.814523,-0.100141
383,191.500000,71.685039,63.500000,2,36.000000,70.819247,-0.013838
384,192.000000,70.565517,48.333333,3,96.000000,70.786848,0.101027
385,192.500000,70.601399,47.666667,3,96.000000,71.021300,0.406440
386,193.000000,70.454545,44.000000,3,96.000000,71.599729,0.625548
387,193.500000,71.800000,73.333333,3,24.888889,72.272396,0.218618
388,194.000000,74.577181,49.666667,3,96.000000,72.036965,-0.242252
389,194.500000,73.928854,63.250000,4,72.187500,71.787892,-0.391065
390,195.000000,69.424242,79.200000,5,142.560000,71.254835,-0.978490
391,195.500000,69.209184,98.000000,4,174.750000,69.830912,-1.345427
392,196.000000,69.134715,77.200000,5,133.440000,68.563982,-0.803859
393,196.500000,67.457565,67.750000,4,162.750000,68.223195,-0.249823
394,197.000000,67.594203,69.000000,4,162.750000,68.064337,0.577338
395,197.500000,67.720307,87.000000,3,203.555556,69.377870,1.448265
