time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
380,190.000000,71.577778,45.000000,3,96.000000,71.823875,0.104112
381,190.500000,71.616541,44.333333,3,96.000000,72.019529,-0.004676
382,191.000000,71.627737,45.666667,3,96.000000,71.814523,-0.100141
383,191.500000,72.685039,63.500000,2,36.000000,71.819247,-0.013838
384,192.000000,71.565517,48.333333,3,96.000000,71.786848,0.056481
385,192.500000,71.601399,47.666667,3,96.000000,71.932209,0.261895
386,193.000000,71.454545,44.000000,3,96.000000,72.310638,0.466655
387,193.500000,72.354545,73.333333,3,26.000000,72.865518,0.099876
388,194.000000,74.577181,49.666667,3,96.000000,72.510390,-0.334498
389,194.500000,74.339921,63.250000,4,72.750000,72.196522,-0.437466
390,195.000000,69.825758,79.200000,5,150.960000,71.635457,-0.974044
391,195.500000,69.885204,98.000000,4,172.687500,70.248434,-1.349967
392,196.000000,69.549223,77.200000,5,141.360000,68.935523,-0.847844
393,196.500000,67.642066,67.750000,4,171.187500,68.552747,-0.270866
394,197.000000,67.775362,69.000000,4,171.187500,68.393791,0.629290
395,197.500000,67.911877,87.000000,3,213.555556,69.811327,1.546522
