time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
356,178.000000,56.323944,71.000000,2,144.000000,58.136288,0.727849
357,178.500000,57.750000,80.000000,2,144.000000,58.766776,0.756930
358,179.000000,62.150442,75.333333,3,146.000000,59.650148,1.059077
359,179.500000,59.652439,82.000000,2,182.250000,60.884930,1.259058
360,180.000000,62.373913,76.666667,3,146.000000,62.168263,0.562088
361,180.500000,62.497854,77.666667,3,146.000000,62.009105,0.379330
362,181.000000,64.166667,78.000000,3,174.888889,62.926922,0.649787
363,181.500000,61.354651,86.000000,2,210.250000,63.308680,0.379843
364,182.000000,64.241525,78.666667,3,174.888889,63.686609,0.207026
365,182.500000,64.282700,79.000000,3,174.888889,63.722731,0.417866
366,183.000000,64.387500,80.000000,3,174.888889,64.522341,0.510922
367,183.500000,64.347280,79.666667,3,174.888889,64.744575,0.217287
368,184.000000,65.352697,80.333333,3,139.555556,64.956915,0.194616
369,184.500000,65.352697,80.333333,3,139.555556,65.133808,0.182052
370,185.000000,65.344398,80.333333,3,139.555556,65.321018,0.145408
371,185.500000,65.271967,79.666667,3,139.555556,65.424624,-0.507957
372,186.000000,65.283333,80.000000,3,139.555556,64.305105,-0.985108
373,186.500000,65.870722,87.666667,3,139.555556,63.454407,-0.977035
374,187.000000,59.755102,73.500000,2,144.000000,62.351034,-0.984314
375,187.500000,61.090909,82.500000,2,144.000000,61.485778,-1.052577
376,188.000000,59.755102,73.500000,2,144.000000,60.245880,-0.527535
377,188.500000,60.957055,81.500000,2,144.000000,60.430709,-0.058056
378,189.000000,59.671233,73.000000,2,144.000000,60.129768,-0.079827
379,189.500000,60.679245,79.500000,2,144.000000,60.271056,0.266938
380,190.000000,59.586207,72.500000,2,144.000000,60.663645,0.138605
381,190.500000,60.461538,78.000000,2,144.000000,60.548266,0.170439
382,191.000000,62.920000,75.000000,3,114.000000,61.004522,0.562899
383,191.500000,59.094340,79.500000,2,110.250000,61.674065,0.569868
384,192.000000,62.960526,76.000000,3,114.000000,62.144257,0.221571
385,192.500000,62.933921,75.666667,3,114.000000,62.117208,0.347177
386,193.000000,62.812500,74.666667,3,114.000000,62.838612,0.331922
387,193.500000,62.784753,74.333333,3,114.000000,62.781052,-0.050679
388,194.000000,62.701357,73.666667,3,114.000000,62.737254,-0.228149
389,194.500000,62.672727,73.333333,3,114.000000,62.324754,-0.579689
390,195.000000,62.714932,73.666667,3,114.000000,61.577875,-0.521419
391,195.500000,60.750000,80.000000,2,144.000000,61.281915,-0.491849
392,196.000000,59.050360,69.500000,2,144.000000,60.594178,-0.086491
393,196.500000,61.221557,83.500000,2,144.000000,61.108932,0.722047
394,197.000000,59.234043,70.500000,2,144.000000,62.038271,1.099303
395,197.500000,65.288703,79.666667,3,139.555556,63.307538,1.061866
396,198.000000,65.396694,80.666667,3,139.555556,64.162002,1.046215
397,198.500000,65.396694,80.666667,3,139.555556,65.399967,0.635194
