time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
280,140.000000,62.696970,88.000000,3,210.888889,60.230411,-1.872532
281,140.500000,65.871186,98.333333,3,210.888889,58.053289,-0.451509
282,141.000000,56.285714,80.500000,2,132.250000,59.327392,0.950405
283,141.500000,49.425676,74.000000,2,30.250000,59.954100,-0.619219
284,142.000000,62.357414,87.666667,3,213.555556,58.088953,-1.618577
285,142.500000,65.830508,98.333333,3,210.888889,56.716946,0.572192
286,143.000000,56.545455,82.500000,2,132.250000,59.233337,1.575014
287,143.500000,49.425676,74.000000,2,30.250000,59.866974,-0.644077
288,144.000000,62.007634,87.333333,3,224.000000,57.945184,-1.715441
289,144.500000,65.525597,97.666667,3,224.000000,56.436093,0.472118
290,145.000000,56.221557,83.500000,2,144.000000,58.889419,1.558652
291,145.500000,49.000000,75.000000,2,36.000000,59.553398,-0.591999
292,146.000000,61.692308,86.666667,3,224.000000,57.705421,-1.634379
293,146.500000,65.327526,95.666667,3,224.000000,56.284639,0.551206
294,147.000000,56.285714,84.000000,2,144.000000,58.807833,1.623945
295,147.500000,49.117647,76.500000,2,36.000000,59.532529,-0.548249
296,148.000000,61.615970,87.666667,3,224.000000,57.711335,-1.619814
297,148.500000,65.315789,95.000000,3,224.000000,56.292902,0.495235
298,149.000000,56.221557,83.500000,2,144.000000,58.701805,1.542855
299,149.500000,49.193548,77.500000,2,36.000000,59.378611,-0.577513
300,150.000000,61.162162,86.333333,3,224.000000,57.546779,-1.622488
301,150.500000,65.000000,92.000000,3,224.000000,56.133636,0.489153
302,151.000000,56.156627,83.000000,2,144.000000,58.525085,1.615735
303,151.500000,49.155844,77.000000,2,36.000000,59.365106,-0.052431
304,152.000000,61.150794,84.000000,3,237.555556,58.420224,-0.528104
305,152.500000,65.362264,88.333333,3,237.555556,58.308899,1.310896
306,153.000000,60.275591,84.666667,3,133.555556,61.042015,1.939556
307,153.500000,55.600000,80.000000,3,96.000000,62.188011,-0.357496
308,154.000000,62.821429,84.000000,3,296.222222,60.327023,-2.058053
309,154.500000,66.880769,86.666667,3,284.666667,58.071905,-0.404495
310,155.000000,56.057325,78.500000,2,156.250000,59.518034,1.249157
311,155.500000,49.000000,75.000000,2,36.000000,60.570218,-0.023096
312,156.000000,62.830645,82.666667,3,296.222222,59.471842,-0.577688
313,156.500000,68.082353,85.000000,3,296.222222,59.414842,1.332424
314,157.000000,61.388889,78.000000,3,164.666667,62.136690,1.842920
315,157.500000,55.772321,74.666667,3,104.222222,63.100682,-0.191326
316,158.000000,62.609244,79.333333,3,292.666667,61.754039,-1.252119
317,158.500000,67.650602,83.000000,3,296.222222,60.596445,0.406566
318,159.000000,61.349138,77.333333,3,164.666667,62.567171,1.723015
319,159.500000,55.600917,72.666667,3,104.222222,64.042475,-0.218137
320,160.000000,65.625954,87.333333,3,296.222222,62.130898,-2.138185
321,160.500000,69.985765,93.666667,3,292.666667,59.766106,-0.030655
322,161.000000,58.092715,75.500000,2,196.000000,62.069587,1.735586
323,161.500000,49.525180,69.500000,2,36.000000,63.237278,-0.009573
324,162.000000,67.118321,87.333333,3,328.222222,62.050442,-0.513800
325,162.500000,71.464407,98.333333,3,320.666667,62.209677,1.792099
326,163.000000,64.051587,84.000000,3,180.666667,65.634641,2.033862
327,163.500000,58.888889,72.000000,3,131.555556,66.277400,-0.309800
328,164.000000,66.650000,80.000000,3,224.000000,65.015041,-1.014219
329,164.500000,70.332117,91.333333,3,226.888889,64.248963,0.150486
330,165.000000,65.152610,83.000000,3,133.555556,65.316013,0.666992
331,165.500000,60.221198,72.333333,3,96.000000,65.582948,-0.876215
332,166.000000,64.224138,77.333333,3,174.222222,63.563583,-2.172425
333,166.500000,67.984674,87.000000,3,184.888889,61.238097,-0.724612
334,167.000000,60.235294,76.500000,2,144.000000,62.114359,0.701649
335,167.500000,53.525180,69.500000,2,36.000000,62.641395,-0.239151
336,168.000000,64.602510,79.666667,3,174.222222,61.636057,-0.526199
337,168.500000,66.859316,87.666667,3,174.222222,61.588998,1.105280
338,169.000000,62.957983,79.333333,3,110.222222,63.846617,1.369311
339,169.500000,60.000000,71.000000,3,96.000000,64.327619,-0.157295
340,170.000000,64.813278,80.333333,3,174.222222,63.532027,-0.705023
341,170.500000,67.007519,88.666667,3,174.222222,62.917573,0.156908
342,171.000000,62.881356,78.666667,3,110.222222,63.845843,0.669600
343,171.500000,59.885714,70.000000,3,96.000000,64.256773,-0.701999
344,172.000000,64.641350,79.000000,3,174.222222,62.441846,-1.857364
345,172.500000,66.867925,88.333333,3,174.222222,60.542046,-0.466341
346,173.000000,57.932886,74.500000,2,100.000000,61.509165,0.705556
347,173.500000,53.382353,68.000000,2,36.000000,61.953158,-0.632538
348,174.000000,64.721311,81.333333,3,162.888889,60.244089,-1.492267
349,174.500000,66.861314,91.333333,3,164.666667,58.968623,0.277196
350,175.000000,58.322581,77.500000,2,100.000000,60.798481,1.026257
351,175.500000,51.555556,67.500000,2,16.000000,61.021136,-0.943635
352,176.000000,62.531646,79.000000,3,224.000000,58.911211,-1.948985
353,176.500000,65.834586,88.666667,3,224.000000,57.123166,0.347017
354,177.000000,56.311688,77.000000,2,144.000000,59.605246,1.704478
355,177.500000,49.382353,68.000000,2,36.000000,60.532122,-0.504231
356,178.000000,63.965957,78.333333,3,280.888889,58.596783,-1.660603
357,178.500000,67.166023,86.333333,3,270.222222,57.210916,1.085885
358,179.000000,56.157895,76.000000,2,144.000000,60.768554,2.489757
359,179.500000,49.382353,68.000000,2,36.000000,62.190431,-0.224583
360,180.000000,67.170543,86.000000,3,328.222222,60.319389,-1.613075
361,180.500000,71.075342,97.333333,3,317.555556,58.964280,0.923077
362,181.000000,57.810811,74.000000,2,196.000000,62.165543,1.886746
363,181.500000,49.382353,68.000000,2,36.000000,62.737772,-0.425436
364,182.000000,65.388664,82.333333,3,296.222222,61.314671,-0.629124
365,182.500000,70.031690,94.666667,3,296.222222,61.479523,1.855488
366,183.000000,63.959839,83.000000,3,180.666667,65.025647,2.308656
367,183.500000,58.635071,70.333333,3,131.555556,66.096835,0.057425
368,184.000000,67.112971,79.666667,3,237.555556,65.140497,-0.857409
369,184.500000,70.744604,92.666667,3,237.555556,64.382018,0.419494
370,185.000000,65.250000,84.000000,3,133.555556,65.979485,1.085239
371,185.500000,60.167442,71.666667,3,96.000000,66.552495,-0.734452
372,186.000000,66.622407,80.333333,3,224.000000,64.510580,-2.193439
373,186.500000,69.978022,91.000000,3,224.000000,62.165616,-0.761876
374,187.000000,60.535032,78.500000,2,144.000000,62.986829,0.545265
375,187.500000,53.525180,69.500000,2,36.000000,63.256146,-0.816990
376,188.000000,64.273504,78.000000,3,174.222222,61.352849,-1.648009
377,188.500000,67.968992,86.000000,3,184.888889,59.960129,0.383325
378,189.000000,60.461538,78.000000,2,144.000000,62.119499,1.442811
379,189.500000,53.571429,70.000000,2,36.000000,62.845751,-0.402605
380,190.000000,64.322034,78.666667,3,174.222222,61.314290,-1.454741
381,190.500000,67.904762,84.000000,3,184.888889,59.936268,0.405729
382,191.000000,60.311688,77.000000,2,144.000000,62.125748,1.342537
383,191.500000,53.571429,70.000000,2,36.000000,62.621341,-0.258919
384,192.000000,64.518828,79.666667,3,174.222222,61.607910,-0.549099
385,192.500000,66.800000,86.666667,3,174.222222,61.523143,1.215473
386,193.000000,62.837607,78.000000,3,110.222222,64.038857,1.638532
387,193.500000,59.887850,71.333333,3,96.000000,64.800208,-0.024000
388,194.000000,66.150000,80.000000,3,224.000000,63.990857,-0.705180
389,194.500000,68.325581,86.000000,3,216.888889,63.389847,0.620860
390,195.000000,62.753247,77.000000,3,110.222222,65.232578,1.521883
391,195.500000,59.832558,71.666667,3,96.000000,66.433612,-0.224094
392,196.000000,69.101504,88.666667,3,266.000000,64.784390,-1.724936
393,196.500000,72.155172,96.666667,3,258.000000,62.983741,-0.011061
394,197.000000,60.079470,75.500000,2,144.000000,64.762267,1.203263
395,197.500000,53.750000,72.000000,2,36.000000,65.390266,-0.373059
396,198.000000,68.725191,87.333333,3,266.000000,64.016149,-0.684097
397,198.500000,72.241497,98.000000,3,260.222222,64.022073,1.295162
