mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
slendro_layered,Slendro,Layered,172,7.987664,1728.294054,0.024519,0.485915,0.731235,1626.023161,0.026143,0.447448,0.779679
slendro_layered,Slendro,Layered,173,8.034104,1738.134230,0.034892,0.489616,1.000000,1575.750654,0.025866,0.428540,0.771416
slendro_layered,Slendro,Layered,174,8.080544,2022.561651,0.036780,0.596597,1.000000,1518.231773,0.025796,0.406905,0.769337
slendro_layered,Slendro,Layered,175,8.126984,1061.991214,0.031047,0.235302,0.925940,1563.825755,0.026399,0.424054,0.787294
slendro_layered,Slendro,Layered,176,8.173424,884.329896,0.024580,0.168479,0.733054,1596.533613,0.027138,0.436357,0.809353
slendro_layered,Slendro,Layered,177,8.219864,1070.241574,0.022506,0.238405,0.671206,1604.679376,0.027715,0.439421,0.826555
slendro_layered,Slendro,Layered,178,8.266304,1587.272895,0.031538,0.432874,0.940582,1560.509304,0.027608,0.422807,0.823351
slendro_layered,Slendro,Layered,179,8.312744,2908.120570,0.036186,0.929678,1.000000,1497.664139,0.027185,0.399169,0.810742
slendro_layered,Slendro,Layered,180,8.359184,1411.842364,0.031248,0.366890,0.931933,1509.801723,0.027320,0.403735,0.814761
slendro_layered,Slendro,Layered,181,8.405624,1128.658565,0.025560,0.260377,0.762298,1589.721871,0.027840,0.433795,0.830273
slendro_layered,Slendro,Layered,182,8.452063,957.105213,0.020612,0.195851,0.614721,1609.594938,0.028273,0.441269,0.843196
slendro_layered,Slendro,Layered,183,8.498503,1810.024290,0.026306,0.516656,0.784526,1575.052145,0.028130,0.428277,0.838944
slendro_layered,Slendro,Layered,184,8.544943,2463.728741,0.033485,0.762531,0.998623,1534.940151,0.027311,0.413190,0.814503
slendro_layered,Slendro,Layered,185,8.591383,1845.804930,0.031476,0.530114,0.938725,1519.947834,0.026816,0.407551,0.799741
slendro_layered,Slendro,Layered,186,8.637823,1237.756737,0.024967,0.301412,0.744593,1611.194163,0.026907,0.441871,0.802470
slendro_layered,Slendro,Layered,187,8.684263,1015.760196,0.019012,0.217913,0.567015,1643.276981,0.027130,0.453938,0.809117
slendro_layered,Slendro,Layered,188,8.730703,1607.112882,0.020372,0.440336,0.607570,1647.572963,0.027183,0.455554,0.810688
slendro_layered,Slendro,Layered,189,8.777143,1704.121808,0.030244,0.476823,0.901966,1616.522569,0.026584,0.443875,0.792813
slendro_layered,Slendro,Layered,190,8.823583,2683.012288,0.032999,0.845009,0.984127,1562.087460,0.025976,0.423401,0.774688
slendro_layered,Slendro,Layered,191,8.870023,1326.024661,0.027129,0.334611,0.809089,1609.280457,0.025957,0.441151,0.774127
slendro_layered,Slendro,Layered,192,8.916463,1037.438189,0.021667,0.226067,0.646197,1668.185582,0.026200,0.463307,0.781379
slendro_layered,Slendro,Layered,193,8.962902,935.894362,0.018502,0.187873,0.551784,1686.361340,0.026443,0.470143,0.788619
slendro_layered,Slendro,Layered,194,9.009342,1722.715312,0.026880,0.483817,0.801661,1651.017745,0.026167,0.456850,0.780384
slendro_layered,Slendro,Layered,195,9.055782,2886.917792,0.032878,0.921703,0.980528,1598.377651,0.025496,0.437050,0.760384
